9.5,-89.24234759
10,-89.2859421
10.05,-89.28741556
10.1,-89.2884506
10.15,-89.28906719
10.16,-89.28914214
10.17,-89.28920129
10.18,-89.28924486
10.19,-89.28927369
10.2,-89.28928651
10.21,-89.28928835
10.22,-89.28927096
10.23,-89.2892386
10.24,-89.28919153
10.25,-89.2891299
10.26,-89.28905376
10.28,-89.28886299
10.3,-89.28861168
10.32,-89.28830533
10.34,-89.28794496
10.37,-89.28730546
10.4,-89.28655032
10.44,-89.28537192
10.48,-89.28399978
10.5,-89.28324449
